; ssp434
; created by hectordata
; UNITS:,  ppb,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  Tg year-1,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  Tg CH4 year-1,  ppt,  ppt,  ppm,  Tg CO year-1,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppb,  Tg N year-1,  ppt,  ppt,  Tg NMVOC year-1,  Tg N year-1,  Tg year-1,  ppt,  ppt,  ppt,  Gg S year-1,  ppt,  ppt,  PgC year-1,  ppt,  ppt,  PgC year-1
1759,736.0988871256509,0,0,0,0.004446572546536724,0.0077232726,0,0,2.1172674310973973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.08372,0,457.00000254313153,4275.5338,20.14146621388408,5.99999996026357,300.92479,277.5399983723958,351.50776272566816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.1650466918945,0.06479623241248693,0,0,60.44526305257086,3.8825594605141793,15.574013491239148,0,0,0,1238.6934463843995,0,0,0.0027783969650759127,0,0,0.09564921266504378
1760,735.484171549479,0,0,0,0.004446572546536724,0.0077232726,0,0,2.127804104941503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.04022,0,457.00000254313153,4273.2473,20.416797144500503,5.99999996026357,300.92479,277.6050033569336,354.41828530815224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.19305165608716,0.06602037989732504,0,0,61.0517247888764,3.870426966375627,15.819063930323424,0,0,0,1250.820917255113,0,0,0.002778490659421102,0,0,0.09740888269034213
1761,735.7630208333333,0,0,0,0.004446572546536724,0.0077232726,0,0,2.1377569894528237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.09143,0,457.00000254313153,4275.9395,20.45599016898809,5.99999996026357,300.92479,277.6639989217122,354.70796791995804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.22205098470045,0.06726765429878842,0,0,60.98422720066375,3.9477855453840847,15.691915882574792,0,0,0,1256.5481216489331,0,0,0.0030417996868854222,0,0,0.09920092557592508
1762,736.3031056722004,0,0,0,0.004446572546536724,0.0077232726,0,0,2.101748108909336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.08127,0,457.00000254313153,4275.4052,20.451687381976814,5.99999996026357,300.92479,277.7320022583008,349.24969722773284,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3203315e-8,0,0,0,0,0,0,0,1.5142326e-6,0,0,0,0,274.25004831949866,0.06853849253667572,0,0,60.0270893345371,3.8056067222316985,15.52593530614623,0,0,0,1235.176016491452,0,0,0.0030429071320477096,0,0,0.10102593688918185
1763,737.1810404459634,0,0,0,0.004446572546536724,0.0077232726,0,0,2.1070297579949187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.09332,0,457.00000254313153,4276.0386,20.54517933681397,5.99999996026357,300.92479,277.7959976196289,350.0593349220327,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6788058e-7,0,0,0,0,0,0,0,1.2367808e-5,0,0,0,0,274.30205535888666,0.06983333978518949,0,0,60.127066272688566,3.846149431214471,15.526762487788051,0,0,2.6854459999999995e-7,1242.4313344000275,0,0,0.003044014577209992,0,0,0.10288452315422644
1764,738.1030629475911,0,0,0,0.004446572546536724,0.0077232726,0,0,2.0715492266986275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.1104,0,457.00000254313153,4276.9364,20.26091721016315,5.99999996026357,300.92479,277.8590037027995,342.04461065627544,0,0,0,0,0,0,0,0,0,0,0,0,5.745499576104152e-9,1.2683334e-6,0,0,0,0,0,0,3.1742572836890304e-7,2.4998684e-5,0,0,0,0,274.3400497436523,0.0711526496288805,0,0,58.43835716681741,3.8290033683946536,14.958698984764437,0,0,2.1557046e-6,1212.8230980159792,0,0,0.0030451220223722732,0,0,0.10477730205346951
1765,738.9860382080077,0,0,3.088535753074476e-8,0.004446572546536724,0.0077232726,0,0,2.123600021913132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.07293,0,457.00000254313153,4274.9668,20.91915499807752,5.99999996026357,300.92479,277.9129994710286,352.9327257663859,0,0,0,0,0,0,0,0,0,0,0,0,4.596399853321979e-8,1.3852706e-6,0,0,0,0,0,0,2.539405793792563e-6,3.0313258e-5,0,0,0,0,274.37204742431635,0.07249688422153833,0,0,60.629457859488916,3.8781552227346054,15.679924105503577,0,0,4.0942784e-6,1250.7252029507404,0,0,0.0030462294675345533,0,0,0.10670490263289913
1766,739.831085205078,0,0,2.4708286143019603e-7,0.004446572546536724,0.0077232726,0,0,2.1104599771353545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.07758,0,457.00000254313153,4275.2111,20.853591900632743,5.99999996026357,300.92479,277.95800018310547,349.3806450006132,0,0,0,0,0,0,0,0,0,0,0,0,9.192799588220169e-8,1.4212948e-6,0,0,0,0,0,0,5.078811454950483e-6,3.4371719e-5,0,0,0,0,274.3920516967773,0.07386651444808362,0,0,59.85878462626717,3.884852897551278,15.358830814708325,0,0,4.4730128e-6,1244.142076911234,0,0,0.0033962667106833934,0,0,0.10866796551113769
1767,740.7289835611978,0,0,4.941657204919162e-7,0.004446572546536724,0.0077232726,0,0,2.112460701438636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.08566,0,457.00000254313153,4275.6359,20.999179455660748,5.99999996026357,300.92479,278.0169982910156,349.61609899642303,0,0,0,0,0,0,0,0,0,0,0,0,1.3789199471148095e-7,1.4573362e-6,0,0,0,0,0,0,7.618217182425724e-6,3.8432158e-5,0,0,0,0,274.42605082194007,0.07526202008951893,0,0,59.89102690050866,3.880476348727496,15.400564496222026,0,0,4.5905545e-6,1243.3080558862168,0,0,0.003397374155845676,0,0,0.11066714309234521
1768,741.2220560709634,0,0,7.41248584290588e-7,0.004446572546536724,0.0077232726,0,0,2.183132040203538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.04673,0,457.00000254313153,4273.5893,21.659452113517297,5.99999996026357,300.92479,278.07799530029297,362.65368482709385,0,0,0,0,0,0,0,0,0,0,0,0,1.8385599176440337e-7,1.4932143e-6,0,0,0,0,0,0,1.0157622909900965e-5,4.247379e-5,0,0,0,0,274.44704691569007,0.07668388999099586,0,0,62.365825552982606,4.039005153575375,16.063730202230957,0,0,4.7080445e-6,1294.7054231244865,0,0,0.003398481601007963,0,0,0.1127030997830392
1769,741.7470499674478,0,0,9.883314315099294e-7,0.004446572546536724,0.0077232726,0,0,2.1376337416440134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.0767,0,457.00000254313153,4275.165,21.496335350339965,5.99999996026357,300.92479,278.135004679362,355.02541845168975,0,0,0,0,0,0,0,0,0,0,0,0,2.298199900015637e-7,1.5293427e-6,0,0,0,0,0,0,1.2697028751063044e-5,4.6544254e-5,0,0,0,0,274.4680506388346,0.07813262223305735,0,0,60.95040360500106,3.9146198633161595,15.735094791574257,0,0,4.8256148e-6,1273.3622210005092,0,0,0.0033995890461702483,0,0,0.11477651221290339
1770,742.3010152180989,0,0,1.23541430715098e-6,0.004446572546536724,0.0077232726,0,0,2.1393647387522594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.04544,0,457.00000254313153,4273.5216,21.63439757224449,5.99999996026357,300.92479,278.1939977010091,355.3605475565106,0,0,0,0,0,0,0,0,0,0,0,0,2.757839894229619e-7,1.5651961e-6,0,0,0,0,0,0,1.5236434516433897e-5,5.0583038e-5,0,0,0,0,274.49504852294916,0.0796087243061151,0,0,60.96602720867275,3.9271229910537153,15.742715085469241,0,0,4.9430925000000005e-6,1277.4922103572562,0,0,0.003400696491332528,0,0,0.11688806945965896
1771,742.8711649576821,0,0,1.4824971591072729e-6,0.004446572546536724,0.0077232726,0,0,2.1009097006210053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.07227,0,457.00000254313153,4274.9318,21.428921101329358,5.99999996026357,300.92479,278.2700017293294,347.8619882938519,0,0,0,0,0,0,0,0,0,0,0,0,3.2174798529164644e-7,1.6013494e-6,0,0,0,0,0,0,1.7775840206013527e-5,5.4656378000000014e-5,0,0,0,0,274.5130513509114,0.08111271328822328,0,0,59.42424032933085,3.843192572805414,15.321977391799376,0,0,5.0606737e-6,1230.1282386704063,0,0,0.0037688917930248853,0,0,0.11903847327807247
1772,744.0189666748046,0,0,1.7295800300113722e-6,0.004446572546536724,0.0077232726,0,0,2.0870775413423877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.08887,0,457.00000254313153,4275.8046,21.39461571539237,5.99999996026357,300.92479,278.33399963378906,344.613473832749,0,0,0,0,0,0,0,0,0,0,0,0,3.6771198589728254e-7,1.6374741e-6,0,0,0,0,0,0,2.0315245971384382e-5,5.8726423e-5,0,0,0,0,274.5310490926106,0.08264511602621083,0,0,58.72495294608385,3.8129800371340568,15.114183286240658,0,0,5.1782465e-6,1217.8363475826973,0,0,0.00377000487949438,0,0,0.12122843833317697
1773,744.6629842122395,0,0,1.9766628914415683e-6,0.004446572546536724,0.0077232726,0,0,2.0927556031478227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.06952,0,457.00000254313153,4274.7874,21.59523139318095,5.99999996026357,300.92479,278.41199493408203,345.7768090889352,0,0,0,0,0,0,0,0,0,0,0,0,4.136759793974913e-7,1.6733555e-6,0,0,0,0,0,0,2.2854651888337685e-5,6.276843000000001e-5,0,0,0,0,274.54705047607416,0.08420646932023572,0,0,58.916568849809806,3.795742518659598,15.204663791112324,0,0,5.295731900000002e-6,1220.6866453772807,0,0,0.003771117965963877,0,0,0.12345869243778378
1774,744.8780721028645,0,0,2.2237457339239577e-6,0.004446572546536724,0.0077232726,0,0,2.1549007405251683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.0265,0,457.00000254313153,4272.5262,22.25970772945681,5.99999996026357,300.92479,278.49099985758465,358.1035850352457,0,0,0,0,0,0,0,0,0,0,0,0,4.5963998474007894e-7,1.709014e-6,0,0,0,0,0,0,2.539405750212609e-5,6.678474599999999e-5,0,0,0,0,274.56504567464185,0.08579732011182588,0,0,61.31335787055999,3.8921060554545215,15.87559317662792,0,0,5.4131346e-6,1266.4286163930858,0,0,0.0037722310524333762,0,0,0.12572997679436368
1775,745.3670603434243,0,0,2.47082861430196e-6,0.004446572546536724,0.0077232726,0,0,2.148996596875075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.05246,0,457.00000254313153,4273.8905,22.200963290559795,5.99999996026357,300.92479,278.58600362141925,355.04717285558434,0,0,0,0,0,0,0,0,0,0,0,0,5.056039735033361e-7,1.7452255e-6,0,0,0,0,0,0,2.7933463115914492e-5,7.0864778e-5,0,0,0,0,274.5790456136067,0.08741822567547253,0,0,60.54083046418634,3.9181029245147934,15.589135703603631,0,0,5.5307395e-6,1250.604503536799,0,0,0.0037733441389028706,0,0,0.12804304624137816
1776,746.0480702718098,0,0,2.71791145678435e-6,0.004446572546536724,0.0077232726,0,0,2.1121431315177817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.03943999999998,0,457.00000254313153,4273.2061,22.141942125209106,5.99999996026357,300.92479,278.68299865722656,348.8985525123486,0,0,0,0,0,0,0,0,0,0,0,0,5.515679741089722e-7,1.7810977e-6,0,0,0,0,0,0,3.0472869184450246e-5,7.490574e-5,0,0,0,0,274.59404754638666,0.08906975381384338,0,0,59.38114479685163,3.777483547468073,15.370077015958627,0,0,5.6482193e-6,1235.2601205170242,0,0,0.004161708793079992,0,0,0.13039866950414225
1777,746.7369181315103,0,0,2.9649943182145457e-6,0.004446572546536724,0.0077232726,0,0,2.170244783620918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.05273,0,457.00000254313153,4273.9048,22.568710059808843,5.99999996026357,300.92479,278.7739969889323,357.54536101292035,0,0,0,0,0,0,0,0,0,0,0,0,5.975319747146083e-7,1.8172253e-6,0,0,0,0,0,0,3.301227479823865e-5,7.8976112e-5,0,0,0,0,274.6060485839843,0.09075248305668364,0,0,60.89349007083899,3.9379814138510616,15.673457529791746,0,0,5.7657942e-6,1262.6435516726208,0,0,0.004162821879549489,0,0,0.13279762945030274
1778,746.7510579427083,0,0,3.212077179644742e-6,0.004446572546536724,0.0077232726,0,0,2.19800140223097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.04465,0,457.00000254313153,4273.48,22.856080929571224,5.99999996026357,300.92479,278.86599985758465,362.75541346308773,0,0,0,0,0,0,0,0,0,0,0,0,6.434959753202444e-7,1.8531337e-6,0,0,0,0,0,0,3.5551680412027054e-5,8.3021224e-5,0,0,0,0,274.61804707845045,0.09246700286347481,0,0,61.78348694597739,4.021077006745745,15.899456247670447,0,0,5.8832871999999985e-6,1282.2802932337786,0,0,0.004163934966018991,0,0,0.13524072335001636
1779,746.907023111979,0,0,3.459160041074938e-6,0.004446572546536724,0.0077232726,0,0,2.1596157774386384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.03691,0,457.00000254313153,4273.0734,22.820635694370733,5.99999996026357,300.92479,278.9590021769206,355.9261715181252,0,0,0,0,0,0,0,0,0,0,0,0,6.894599664519774e-7,1.889034e-6,0,0,0,0,0,0,3.809108632898036e-5,8.706542400000001e-5,0,0,0,0,274.6290486653645,0.09421391382992209,0,0,60.500814881249,3.8656452035830986,15.627457862925702,0,0,6.0007768e-6,1253.8091981813902,0,0,0.004165048052488488,0,0,0.1377287631409144
1780,747.2310638427733,0,0,3.70624292145294e-6,0.004446572546536724,0.0077232726,0,0,2.18926758767753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,104.98817,0,457.00000254313153,4270.5109999999995,23.24616665378551,5.99999996026357,300.92479,279.0540033976237,361.61404216072185,0,0,0,0,0,0,0,0,0,0,0,0,7.354239623206619e-7,1.9244033000000003e-6,0,0,0,0,0,0,4.063049224593366e-5,9.1048394e-5,0,0,0,0,274.639050801595,0.09599382789834296,0,0,61.61859566014493,3.8711479642945226,16.01838080056119,0,0,6.1180645e-6,1274.797708672403,0,0,0.004167169606582223,0,0,0.14026257569794193
1781,747.7660471598306,0,0,3.9533257828831365e-6,0.004446572546536724,0.0077232726,0,0,2.189441199921453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000428936133783,0.024856862,34.04999923706055,0.010071225,0,0,0,0,0,0,0,0,0,0,6.912761330604553,246.6579,5.299997806549072,105.04236000000002,0,457.00000254313153,4273.3596,23.249655483903965,5.99999996026357,300.92479,279.14499918619794,360.09005386289476,0,0,0,0,0,0,0,0,0,0,0,0,7.81387962926298e-7,1.9610810000000003e-6,0,0,0,0,0,0,4.316989755655717e-5,9.5182182e-5,0,0,0,0,274.6470464070637,0.09780736857203022,0,0,61.19330647262292,3.9207239231952387,15.80695226528239,0,0,6.235849e-6,1277.5362524488116,0,0,0.004659412904951052,0,0,0.14284300310816161
